Country,Code,Year,GDP,Growth,CPI,Imports,Exports,Population
Ireland,IRL,1970.0,4.40125968625969e9,,8.07259850264171,41.284786210714,33.0522073090791,2.95725e6
Ireland,IRL,1971.0,5.10435550019164e9,3.46988750436226,8.79604448869478,39.8320157891296,32.2854578945592,2.99205e6
Ireland,IRL,1972.0,6.32562765538946e9,6.4898086109076,9.55301602047745,36.6493424911483,30.8989405336048,3.03685e6
Ireland,IRL,1973.0,7.49013254871696e9,4.72142822868355,10.6434785066926,41.1669509646456,33.9787066175971,3.08595e6
Ireland,IRL,1974.0,7.90631725280795e9,4.26022925501177,12.4503289693938,52.5062233913065,38.0619936431526,3.1375e6
Ireland,IRL,1975.0,9.49516602787457e9,5.65664556914641,15.0494410119064,44.7710941417413,38.1762530073757,3.18955e6
Ireland,IRL,1976.0,9.46507840362298e9,1.39480790264028,17.7561877011394,49.76877327182,41.3605249406686,3.23805e6
Ireland,IRL,1977.0,1.12618111004259e10,8.21130038051194,20.1483413064278,53.7186981406451,44.1639381934843,3.2822e6
Ireland,IRL,1978.0,1.46655385080036e10,7.18672882029637,21.7020083500043,54.9458346353953,44.6470787125838,3.3291e6
Ireland,IRL,1979.0,1.8341273855577e10,3.07303611000773,24.5873888840567,60.715413017483,44.4577833323343,3.37375e6
Ireland,IRL,1980.0,2.17739017640395e10,3.07932928438073,29.0510924589023,57.8715955000136,44.3091451888856,3.4128e6
Ireland,IRL,1981.0,2.06949447331728e10,3.32521588008493,34.9698234321997,57.5305073729184,43.3233008755064,3.453e6
Ireland,IRL,1982.0,2.15004720545495e10,2.28346826266885,40.9661389927807,50.8721671987372,42.9850876523994,3.4858e6
Ireland,IRL,1983.0,2.07909176862093e10,-0.244301146863762,45.2461294250674,50.7214712291413,46.8980952835665,3.5106e6
Ireland,IRL,1984.0,2.0130728786068e10,4.35437268517884,49.1604235887623,54.9294523588192,53.2464608988277,3.532423e6
Ireland,IRL,1985.0,2.12954863829433e10,3.08561490109571,51.8128729233713,53.6592404921013,53.9732295408858,3.538082e6
Ireland,IRL,1986.0,2.87489604705384e10,-0.428330544123185,53.7957719405062,47.9688951725777,49.0404122505991,3.53969e6
Ireland,IRL,1987.0,3.39611423220974e10,4.66309117530687,55.495399669479,48.2466026109373,52.3771070842696,3.540057e6
Ireland,IRL,1988.0,3.78181342531494e10,5.21741416204078,56.6799886927025,49.5666414390555,55.5259300876116,3.524949e6
Ireland,IRL,1989.0,3.92853850876214e10,5.81391947737406,58.9976576498217,53.4730452672354,58.8577623795287,3.511009e6
Ireland,IRL,1990.0,4.93646812556988e10,8.46652793463039,60.9547995129164,50.2630094754751,54.6408020812942,3.513974e6
Ireland,IRL,1991.0,4.98471285334009e10,1.92963955523335,62.9119465947638,50.7975400829831,55.5153705245245,3.534235e6
Ireland,IRL,1992.0,5.59855064987271e10,3.34327427940499,64.8433417413238,51.0788103202425,58.3356220989365,3.55843e6
Ireland,IRL,1993.0,5.24802531689731e10,2.69260919415504,65.7961633469601,53.1720332281345,63.291193626172,3.576261e6
Ireland,IRL,1994.0,5.71660371024735e10,5.75582700892281,67.3155275289206,58.4588566124892,67.8787648208964,3.590386e6
Ireland,IRL,1995.0,6.92226262626263e10,9.63442230427627,69.0151552578934,62.5082809964629,73.4320644560662,3.608841e6
Ireland,IRL,1996.0,7.58806325604839e10,7.80927479167572,70.2254962164043,63.8853900778942,74.8183418254112,3.63751e6
Ireland,IRL,1997.0,8.28261461318052e10,10.2899505112028,71.2968600504479,65.1686957785191,77.1531980169277,3.674171e6
Ireland,IRL,1998.0,9.00820343164742e10,8.50019985326418,73.0190484474211,73.5440451210471,84.4338985498496,3.712696e6
Ireland,IRL,1999.0,9.86918495631792e10,10.6178523090352,74.2106636513873,73.5364290828985,86.6079354505028,3.754786e6
Ireland,IRL,2000.0,9.98535286530311e10,9.55988922297659,78.3595720622771,80.6500437069147,94.4898931565693,3.805174e6
Ireland,IRL,2001.0,1.09133512304251e11,5.80363738322727,82.1779594676872,79.7029027515503,95.3244307200834,3.866243e6
Ireland,IRL,2002.0,1.27945379258423e11,6.30927414659446,85.9702531095068,73.2932263644171,90.4776412388945,3.931947e6
Ireland,IRL,2003.0,1.64285112866817e11,3.1195091034445,88.9710359224145,65.6992835983196,80.8514776484558,3.996521e6
Ireland,IRL,2004.0,1.93870350136578e11,6.68122760234262,90.9280681917022,66.1609043699507,80.5367547913396,4.070262e6
Ireland,IRL,2005.0,2.11650764830245e11,6.0063833022987,93.137340175698,68.6947604765966,79.5831595553116,4.159914e6
Ireland,IRL,2006.0,2.32085535064609e11,5.52166708102313,96.7991649995651,70.9559395483282,79.001518848741,4.273591e6
Ireland,IRL,2007.0,2.69917519846701e11,5.20871638570858,101.53953205184,72.5113733783485,80.782542790951,4.398942e6
Ireland,IRL,2008.0,2.75020023436356e11,-3.93592906750047,105.662346699139,75.5154464431182,84.1199413047252,4.489544e6
Ireland,IRL,2009.0,2.36311336482356e11,-4.62677159829671,100.930677568061,79.7629704009891,93.2387715472769,4.535375e6
Ireland,IRL,2010.0,2.21951354761532e11,1.80167903335146,100.0,86.4792573243448,103.110913531036,4.560155e6
Ireland,IRL,2011.0,2.39018536581675e11,2.98490773988451,102.557188831869,84.4151166423674,103.119613649566,4.580084e6
Ireland,IRL,2012.0,2.25571853194348e11,0.0371547531924818,104.296773071236,89.7189486078154,106.890169822899,4.599533e6
Ireland,IRL,2013.0,2.39389340720488e11,1.63884500312692,104.827346264243,87.252673735989,106.037983279707,4.623816e6
Ireland,IRL,2014.0,2.58099014042117e11,8.32837930857112,105.018700530573,95.191849207627,112.979031872368,4.65774e6
Ireland,IRL,2015.0,2.90617008367572e11,25.5572688460555,104.714273288684,91.5441507726587,124.642555836393,4.701957e6
Ireland,IRL,2016.0,3.04819018067107e11,5.14146015448682,104.722971209881,99.5756605197065,121.582355077947,4.755335e6
Ireland,IRL,2017.0,3.3373076477318e11,7.80238160809412,105.079585978951,87.87831862725,120.012529384422,4.813608e6
Isle of Man,IMN,1960.0,,,,,,48442.0
Isle of Man,IMN,1961.0,,,,,,48281.0
Isle of Man,IMN,1962.0,,,,,,48418.0
Isle of Man,IMN,1963.0,,,,,,48800.0
Isle of Man,IMN,1964.0,,,,,,49391.0
Isle of Man,IMN,1965.0,,,,,,50141.0
Isle of Man,IMN,1966.0,,,,,,51049.0
Isle of Man,IMN,1967.0,,,,,,52118.0
Isle of Man,IMN,1968.0,,,,,,53254.0
Isle of Man,IMN,1969.0,,,,,,54376.0
Isle of Man,IMN,1970.0,,,,,,55425.0
Isle of Man,IMN,1971.0,,,,,,56352.0
Isle of Man,IMN,1972.0,,,,,,57154.0
Isle of Man,IMN,1973.0,,,,,,57900.0
Isle of Man,IMN,1974.0,,,,,,58655.0
Isle of Man,IMN,1975.0,,,,,,59478.0
Isle of Man,IMN,1976.0,,,,,,60428.0
Isle of Man,IMN,1977.0,,,,,,61443.0
Isle of Man,IMN,1978.0,,,,,,62406.0
Isle of Man,IMN,1979.0,,,,,,63151.0
Isle of Man,IMN,1980.0,,,,,,63551.0
Isle of Man,IMN,1981.0,,,,,,63540.0
Isle of Man,IMN,1982.0,,,,,,63191.0
Isle of Man,IMN,1983.0,,,,,,62730.0
Isle of Man,IMN,1984.0,,,,,,62487.0
Isle of Man,IMN,1985.0,,0.418923061203614,,,,62696.0
Isle of Man,IMN,1986.0,,19.1055383363077,,,,63441.0
Isle of Man,IMN,1987.0,,9.8963467258971,,,,64630.0
Isle of Man,IMN,1988.0,,11.8293565290876,,,,66047.0
Isle of Man,IMN,1989.0,,6.84521316320034,,,,67388.0
Isle of Man,IMN,1990.0,,4.18697681556885,,,,68429.0
Isle of Man,IMN,1991.0,,1.60499190566389,,,,69096.0
Isle of Man,IMN,1992.0,,0.787291500561068,,,,69475.0
Isle of Man,IMN,1993.0,,2.56827287382832,,,,69656.0
Isle of Man,IMN,1994.0,,4.00366609869273,,,,69818.0
Isle of Man,IMN,1995.0,9.14727080643268e8,4.28090112762445,,,,70070.0
Isle of Man,IMN,1996.0,1.02308691862768e9,7.71599633483113,,,,70431.0
Isle of Man,IMN,1997.0,1.18091971940764e9,8.58153268042732,,,,70869.0
Isle of Man,IMN,1998.0,1.38254824978303e9,13.5092561159691,,,,71390.0
Isle of Man,IMN,1999.0,1.5674656568505e9,13.6932182465068,,,,71952.0
Isle of Man,IMN,2000.0,1.56366779961578e9,5.33836223919168,,,,72554.0
Isle of Man,IMN,2001.0,1.65924998210835e9,5.37616549104473,,,,73192.0
Isle of Man,IMN,2002.0,1.94740806482732e9,5.86897568039866,,,,73870.0
Isle of Man,IMN,2003.0,2.32885475567558e9,6.32777705011382,,,,74587.0
Isle of Man,IMN,2004.0,2.82222836859817e9,5.19999763007928,,,,75341.0
Isle of Man,IMN,2005.0,3.03240918911876e9,5.90000453391471,,,,76118.0
Isle of Man,IMN,2006.0,3.42265133394664e9,7.69999975896076,,,,76914.0
Isle of Man,IMN,2007.0,4.46610044017607e9,7.45706633267673,,,,77727.0
Isle of Man,IMN,2008.0,5.92860110294118e9,4.69999999999995,,,,78534.0
Isle of Man,IMN,2009.0,5.48708365789064e9,2.09999999999985,,,,79325.0
Isle of Man,IMN,2010.0,5.92017768850433e9,3.40000000000002,,,,80072.0
Isle of Man,IMN,2011.0,6.5660983816696e9,1.99999999999999,,,,80759.0
Isle of Man,IMN,2012.0,6.4333570300158e9,3.20000000000007,,,,81406.0
Isle of Man,IMN,2013.0,6.75433015476004e9,4.50000000000014,,,,82013.0
Isle of Man,IMN,2014.0,7.4282804015139e9,4.99999999999987,,,,82590.0
Isle of Man,IMN,2015.0,6.79241711229947e9,-0.899999999999949,,,,83167.0
Isle of Man,IMN,2016.0,6.59262759924386e9,7.40000000000001,,,,83737.0
Isle of Man,IMN,2017.0,,,,,,84287.0
Israel,ISR,1960.0,2.5985e9,,0.000893864582631912,11.121801039061,11.9107177217626,2.11402e6
Israel,ISR,1961.0,3.1385e9,11.2038856174684,0.000954556409267118,11.2155488290585,11.5341723753385,2.185e6
Israel,ISR,1962.0,2.51e9,10.1561171576567,0.00104436292874204,16.7330677290837,17.7954847277556,2.293e6
Israel,ISR,1963.0,2.99233333333333e9,10.6957129751428,0.00111309388766793,16.0075749136683,18.6476551186365,2.379e6
Israel,ISR,1964.0,3.40533333333333e9,7.93719197502978,0.00117067145645387,16.376272513704,17.7270947533281,2.475e6
Israel,ISR,1965.0,3.66333333333333e9,9.09396559916509,0.00126091071374626,31.9199272065514,18.8535031847134,2.563e6
Israel,ISR,1966.0,3.98e9,-0.0796447724233218,0.00136090556775412,29.6733668341709,19.9413735343384,2.629e6
Israel,ISR,1967.0,4.03e9,2.99502016577222,0.00138412388456044,37.4276261373036,23.6889991728701,2.745e6
Israel,ISR,1968.0,4.619e9,16.2419568132618,0.0014129028909119,47.8386375117269,29.8044309735152,2.803e6
Israel,ISR,1969.0,5.32933333333333e9,13.5657035064131,0.00144763281055762,50.8881661245934,29.1593695271454,2.877e6
Israel,ISR,1970.0,7.04566666666667e9,7.3073296672578,0.00153609391723911,39.7407389885036,21.7438614751384,2.974e6
Israel,ISR,1971.0,6.709e9,5.14635183618574,0.00172000385092394,38.4409002832017,23.8038455805634,3.069e6
Israel,ISR,1972.0,8.7715e9,12.1465546021079,0.00194156559171145,34.6890497634384,24.4142963005187,3.148e6
Israel,ISR,1973.0,1.132175e10,5.58746380496294,0.00233050713978288,44.6772804557599,23.6182568949147,3.278e6
Israel,ISR,1974.0,1.633425e10,6.47616134327316,0.00325525183909934,41.7634724581784,22.8431057440654,3.377e6
Israel,ISR,1975.0,1.53538333333333e10,3.24281952260368,0.00453478502783425,46.1882483201806,24.0558818101886,3.455e6
Israel,ISR,1976.0,1.5176875e10,0.322503206199116,0.00595466545806174,43.4097928592019,27.6786229049129,3.533e6
Israel,ISR,1977.0,1.73657e10,1.03529916568175,0.00801597514030388,42.3150232930432,32.1069694858255,3.613e6
Israel,ISR,1978.0,1.68362352941176e10,5.55508722230141,0.0120681257822189,52.4659697571065,38.3511054588143,3.69e6
Israel,ISR,1979.0,2.15052e10,6.20781574042746,0.0215186780429378,48.2675817941707,35.3990662723434,3.786e6
Israel,ISR,1980.0,2.4154568627451e10,1.6704416346857,0.0497135255916548,47.3380994786031,37.1506060234616,3.878e6
Israel,ISR,1981.0,2.5568701754386e10,5.33992694206651,0.107778929181226,47.8263927389297,35.9764130488481,3.956e6
Israel,ISR,1982.0,2.78260576131687e10,2.08249998500052,0.237506371013869,42.1400759450389,31.0224954198126,4.031e6
Israel,ISR,1983.0,3.10794395017794e10,3.35910154835277,0.584150519096052,38.6559582564368,28.4821555599258,4.105e6
Israel,ISR,1984.0,2.91484624829468e10,0.933213698469814,2.76429168837531,41.2106334495048,33.0366024280928,4.159e6
Israel,ISR,1985.0,2.74935914835864e10,4.03694032056801,11.1838859538965,42.8646131494643,37.0960837425543,4.233e6
Israel,ISR,1986.0,3.40835321951875e10,4.19014459678957,16.5670641235467,37.2754845804056,32.7970783024725,4.299e6
Israel,ISR,1987.0,4.09464243697479e10,7.13971133577418,19.8560593297127,40.5611115060563,32.3743669519557,4.369e6
Israel,ISR,1988.0,5.00787679029333e10,2.9100162292961,23.0843228461726,34.4682044579918,29.1977903794363,4.442e6
Israel,ISR,1989.0,4.98814339908161e10,0.574746820202932,27.7587711163715,35.0795899699961,31.3939410158446,4.518e6
Israel,ISR,1990.0,5.89869979168733e10,7.31519918886889,32.5258804741167,34.642304125349,29.7080192792937,4.66e6
Israel,ISR,1991.0,6.75302202185073e10,7.72611514732174,38.7077318624314,33.3679225403909,25.4907834303685,4.949e6
Israel,ISR,1992.0,7.5575902931967e10,7.75926610884386,43.3325393162345,31.9857892320001,26.0263612525864,5.123e6
Israel,ISR,1993.0,7.59546413554291e10,4.11675639233955,48.0748273809187,35.6501589262993,27.7499186525977,5.261e6
Israel,ISR,1994.0,8.63071359968118e10,7.42784526174493,54.0120690009118,35.4066143026582,27.7555979912364,5.399e6
Israel,ISR,1995.0,1.00343219506525e11,6.60292482673906,59.436511254042,35.2630238225147,27.4775046823328,5.545e6
Israel,ISR,1996.0,1.09957321960084e11,5.31438619369024,66.1389443796331,34.2255966662471,27.060774386159,5.692e6
Israel,ISR,1997.0,1.14724862033977e11,3.66139317859044,72.0922108692328,32.5743229856981,27.8852902929613,5.836e6
Israel,ISR,1998.0,1.15979230546565e11,4.16658805550018,76.0103091853031,31.1794446172602,28.5744641660037,5.971e6
Israel,ISR,1999.0,1.1718992021161e11,3.6158388826704,79.9628454859243,35.1616285854428,32.6204598833597,6.125e6
Israel,ISR,2000.0,1.32339311284428e11,8.16905176362968,80.8622981450439,35.6644940749015,35.5696067018035,6.289e6
Israel,ISR,2001.0,1.30706147870747e11,0.0252953152107125,81.7517828220477,33.705356427749,31.3130077787636,6.439e6
Israel,ISR,2002.0,1.21069378150196e11,0.16182970543494,86.4013664408968,35.8157434933829,32.8997868847851,6.57e6
Israel,ISR,2003.0,1.26864966908939e11,0.767566116261904,87.0205758971803,35.4161774222895,34.6587639250095,6.6897e6
Israel,ISR,2004.0,1.35445033199465e11,4.56971534176014,86.6605702552936,39.0523487694207,39.1279585102396,6.809e6
Israel,ISR,2005.0,1.42462925574348e11,4.13344637033724,87.8125902560298,40.9057362661116,40.7918672144346,6.9301e6
Israel,ISR,2006.0,1.53966916311325e11,5.21082125639001,89.6630202640714,40.6570531900288,40.8007753760042,7.0537e6
Israel,ISR,2007.0,1.78706717752732e11,5.77355331871927,90.1038616838731,41.4422181109766,40.5197846162141,7.1801e6
Israel,ISR,2008.0,2.15840354626533e11,2.98839544869065,94.2433022946976,39.1595065637671,38.5136164945802,7.3088e6
Israel,ISR,2009.0,2.07419370241335e11,1.38160711004119,97.3768934299273,30.7003674182819,33.3321812823364,7.4856e6
Israel,ISR,2010.0,2.33609522091468e11,5.22390392879242,100.0,32.899734961648,34.9911729724195,7.6236e6
Israel,ISR,2011.0,2.61628548084179e11,4.65783120987047,103.458334985078,35.503284436288,35.9912492311928,7.7658e6
Israel,ISR,2012.0,2.57296579579346e11,1.94250768765474,105.225004742866,36.051973554318,36.0505430676079,7.9105e6
Israel,ISR,2013.0,2.92489185194417e11,4.11115520645002,106.855987832779,31.4538664316921,33.2677173680194,8.0595e6
Israel,ISR,2014.0,3.08416982140362e11,3.41013651462241,107.364573481858,30.8046048937009,32.2146618407633,8.2157e6
Israel,ISR,2015.0,2.9909383968955e11,3.03794389899012,106.720379032852,28.2584800100496,31.2707332146632,8.3801e6
Israel,ISR,2016.0,3.17747542489389e11,4.09433559145759,106.138819613945,28.1786848855617,30.2672893653797,8.546e6
Israel,ISR,2017.0,3.50850537827281e11,3.33156279400973,106.395931612121,,,8.7124e6
Italy,ITA,1960.0,4.03852883441911e10,,4.1478356168675,12.863109936847,12.4974832046447,5.01997e7
Italy,ITA,1961.0,4.48427602931924e10,8.20724591384763,4.23289517040142,12.8630473309216,12.7924035044913,5.053635e7
Italy,ITA,1962.0,5.03838918989911e10,6.20365045787139,4.43146636159585,13.204958952335,12.6705820051651,5.087945e7
Italy,ITA,1963.0,5.77107430598341e10,5.60972797819829,4.76181969210581,14.3435765613968,12.1648892158775,5.1252e7
Italy,ITA,1964.0,6.31754170190094e10,2.79770227911493,5.04335383070425,12.7134422159254,12.8182632951046,5.167535e7
Italy,ITA,1965.0,6.79781538505191e10,3.26802371964175,5.27127652200706,12.1270491558464,14.2891816966252,5.211235e7
Italy,ITA,1966.0,7.36548700112757e10,5.98479422519719,5.39497171356003,13.0073132741033,14.698292555773,5.2519e7
Italy,ITA,1967.0,8.11331200654202e10,7.17861246556177,5.59638425993536,13.4986029609455,14.4631802456824,5.29005e7
Italy,ITA,1968.0,8.79422316783505e10,6.54455465470541,5.66786762342352,13.2733041897865,15.2407957181034,5.323575e7
Italy,ITA,1969.0,9.70850828073751e10,6.098059995586,5.81847719079905,14.5464854541615,15.8441183215368,5.353795e7
Italy,ITA,1970.0,1.13021271995043e11,5.26869296541967,6.10755774939256,14.9804074835777,15.2108509384409,5.382185e7
Italy,ITA,1971.0,1.24261125468165e11,1.81810799188769,6.400211418762,14.8607743159048,15.6286678887418,5.407349e7
Italy,ITA,1972.0,1.44780887782205e11,3.69048574266739,6.76819182627925,15.5561125735924,16.3644272693301,5.4381345e7
Italy,ITA,1973.0,1.74913182331451e11,7.12586230506504,7.49906297020349,18.0134485164868,16.1556998228957,5.4751406e7
Italy,ITA,1974.0,1.98906210777017e11,5.50014113577141,8.93586615636377,22.346149901596,18.5818175106328,5.5110868e7
Italy,ITA,1975.0,2.26944777283511e11,-2.0901629242335,10.4505403785668,18.7245626323184,18.7907036121654,5.5441001e7
Italy,ITA,1976.0,2.23976030937427e11,7.12538515509409,12.1868105543459,21.2113045148073,20.1072474403287,5.571826e7
Italy,ITA,1977.0,2.56746610489357e11,2.56050079734993,14.274417147842,20.4915723247829,21.4463838107711,5.5955411e7
Italy,ITA,1978.0,3.14019078256902e11,3.24013980250859,16.0007671336392,19.6485831080714,21.7463988442089,5.6155143e7
Italy,ITA,1979.0,3.92378584945234e11,5.95915944585934,18.3686524290589,21.3895832941883,22.4550756744814,5.6317749e7
Italy,ITA,1980.0,4.7568250644359e11,3.43001638049812,22.2378562869468,22.8553631001441,20.2490843141496,5.6433883e7
Italy,ITA,1981.0,4.29282143246466e11,0.84422762725049,26.2338431191814,23.688000401718,21.7329508563984,5.6501675e7
Italy,ITA,1982.0,4.25863251968504e11,0.413585665299451,30.557289236041,22.4559208897655,21.1858706705101,5.6543548e7
Italy,ITA,1983.0,4.41580962901581e11,1.16920349233365,35.0328860337616,19.9167384083596,20.3963581237464,5.6564074e7
Italy,ITA,1984.0,4.36443280912497e11,3.22585238366686,38.8145095180515,21.4957644182521,21.0701549650148,5.6576718e7
Italy,ITA,1985.0,4.50725816042998e11,2.79808572726859,42.3877699427438,21.589557485654,21.1784686788858,5.6593071e7
Italy,ITA,1986.0,6.38273986102091e11,2.85997188840656,44.8562416131162,17.5121462759514,18.7622813220656,5.6596155e7
Italy,ITA,1987.0,8.03055418882581e11,3.19196061443279,46.9856951996717,17.6316379160676,18.0401647891046,5.6601931e7
Italy,ITA,1988.0,8.88667913418625e11,4.19437727299712,49.3623479415055,17.5860563633565,17.6328350725323,5.6629288e7
Italy,ITA,1989.0,9.25598068021451e11,3.38838350857911,52.4523476876402,18.5920823135749,18.574434433877,5.6671781e7
Italy,ITA,1990.0,1.17732629444085e12,1.98577490336878,55.838990721391,18.1168527159362,18.3164108639657,5.671924e7
Italy,ITA,1991.0,1.24210939753395e12,1.53844755157763,59.328927249434,16.8932852889877,17.0891653368666,5.6758521e7
Italy,ITA,1992.0,1.31580698586017e12,0.83427547006329,62.455911747802,17.4871668767694,17.5337287048275,5.6797087e7
Italy,ITA,1993.0,1.06144522579057e12,-0.85280575789271,65.3455810784169,17.4125536892545,20.4627455409131,5.6831821e7
Italy,ITA,1994.0,1.09559083369356e12,2.15102364513693,67.9932808957477,18.6400562544009,21.9393308522163,5.68434e7
Italy,ITA,1995.0,1.17078735290622e12,2.88683673940436,71.5530164769477,21.0755125416327,24.7494729352799,5.6844303e7
Italy,ITA,1996.0,1.30892935123604e12,1.28636940391482,74.4201291680352,19.2199146033816,23.7629253509155,5.6860281e7
Italy,ITA,1997.0,1.23905093224193e12,1.83536198966301,75.9406126299779,20.481466950346,24.2002801804106,5.6890372e7
Italy,ITA,1998.0,1.26630924500948e12,1.61607603360557,77.4253165947392,21.0872924206484,24.1226878567538,5.6906744e7
Italy,ITA,1999.0,1.24856317920307e12,1.55985028026575,78.7132557275131,21.4746820850287,23.2504884796622,5.6916317e7
Italy,ITA,2000.0,1.14175999631472e12,3.71010658689261,80.7107504637521,24.8167322874833,25.6577863853798,5.6942108e7
Italy,ITA,2001.0,1.16231785234899e12,1.77218876140995,82.9586783816502,24.4764722991982,25.7317516138008,5.69741e7
Italy,ITA,2002.0,1.26651063429324e12,0.248547439569109,85.0038779193305,23.7262354080587,24.4721815564371,5.7059007e7
Italy,ITA,2003.0,1.56964966139955e12,0.151318188408439,87.2756537574471,22.907902555645,23.3607361306775,5.7313203e7
Italy,ITA,2004.0,1.79831475043457e12,1.58193886129243,89.201597564227,23.4807413916418,24.0629021998426,5.7685327e7
Italy,ITA,2005.0,1.8526619823405e12,0.949666257648659,90.9725106234272,24.7621524905092,24.6516623364506,5.7969484e7
Italy,ITA,2006.0,1.942633797516e12,2.00658665474469,92.8746038216872,27.0643073365032,26.2279674936618,5.8143979e7
Italy,ITA,2007.0,2.20305338078292e12,1.47386854661877,94.5739686397295,27.7864482438206,27.4271989427112,5.843831e7
Italy,ITA,2008.0,2.39072916361506e12,-1.05040283480383,97.740146777842,27.7534649371859,26.9645427371049,5.8826731e7
Italy,ITA,2009.0,2.18516018338427e12,-5.48205504014744,98.497406286648,23.1325208059645,22.476595932438,5.9095365e7
Italy,ITA,2010.0,2.12505824424292e12,1.68652340308921,100.0,27.1573862373946,25.1882111380109,5.9277417e7
Italy,ITA,2011.0,2.27629240460052e12,0.576623022104201,102.780632728793,28.5766413394771,27.0063462201189,5.9379449e7
Italy,ITA,2012.0,2.07282315705976e12,-2.81901377925493,105.90656520528,27.5985160528493,28.5863636786269,5.9539717e7
Italy,ITA,2013.0,2.13049132065868e12,-1.72816080249231,107.198618335037,26.6040034548193,28.8625862995935,6.0233948e7
Italy,ITA,2014.0,2.15173286824321e12,0.113673237878274,107.457017849343,26.4532559325679,29.3065130489857,6.078914e7
Italy,ITA,2015.0,1.83286849053411e12,0.951958871850962,107.498700856028,26.9960534842111,29.92600910686,6.0730582e7
Italy,ITA,2016.0,1.85938361024872e12,0.858262630008326,107.397634171255,26.5495050085128,29.8015328373315,6.0627498e7
Italy,ITA,2017.0,1.93479793741133e12,1.50229137197273,108.714901774357,28.2180679323448,31.2965309630005,6.0551416e7
Jamaica,JAM,1960.0,6.9905067898642e8,,0.112898950488287,38.0508435371343,33.2421181182296,1.628252e6
Jamaica,JAM,1961.0,7.48028839423211e8,,0.120461430842805,34.9979506547611,33.2967695207152,1.650806e6
Jamaica,JAM,1962.0,7.77712445751085e8,,0.122156933555741,34.9222350230415,33.0163990495392,1.67625e6
Jamaica,JAM,1963.0,8.26690466190676e8,,0.124309952873754,34.0386618233546,34.1663491418362,1.703395e6
Jamaica,JAM,1964.0,8.97931401371972e8,,0.126812837830943,38.9776991433014,33.4573499779542,1.730486e6
Jamaica,JAM,1965.0,9.72140557188856e8,,0.130150017773863,36.8663594470046,33.280529953917,1.756266e6
Jamaica,JAM,1966.0,1.0967380652387e9,,0.132625989989577,35.869287720194,37.4521317334695,1.780264e6
Jamaica,JAM,1967.0,1.14802540734604e9,1.80863851891932,0.136635988469375,36.8053885013231,36.0476305027664,1.803064e6
Jamaica,JAM,1968.0,1.08388335533421e9,5.74413221562095,0.144736723653398,42.0726306465899,36.8356953055801,1.825633e6
Jamaica,JAM,1969.0,1.19128765150606e9,5.57467387070459,0.153860143013476,43.4572378362043,36.7583358517175,1.849414e6
Jamaica,JAM,1970.0,1.40477607104284e9,12.0644090390179,0.176520671332868,37.4167125761757,33.2308246395716,1.875381e6
Jamaica,JAM,1971.0,1.53986551392891e9,2.45807345173921,0.185940130849443,40.938864628821,33.8194011228946,1.904016e6
Jamaica,JAM,1972.0,1.87504885993485e9,18.0085552919374,0.196032408902896,41.0673337502606,32.7774303384059,1.934828e6
Jamaica,JAM,1973.0,1.90591755319149e9,-5.48550909116176,0.230696019922629,41.1302982731554,31.5483458340601,1.9667e6
Jamaica,JAM,1974.0,2.37509624903751e9,-4.22926130986544,0.293348882078411,45.905891070767,35.6752500926269,1.998034e6
Jamaica,JAM,1975.0,2.86041128588714e9,-0.256092256914371,0.344321614431015,45.6122152596606,35.2638069244657,2.027737e6
Jamaica,JAM,1976.0,2.9660102298977e9,-6.69424509512825,0.378043279500464,37.8912638292265,29.0461366654108,2.055085e6
Jamaica,JAM,1977.0,3.24969739302607e9,-2.5975486976381,0.420350109098065,28.3823588796791,29.7667816324267,2.080538e6
Jamaica,JAM,1978.0,2.64444923229321e9,-0.0537003148009774,0.56705146287942,37.3307637038914,40.5522544937054,2.105664e6
Jamaica,JAM,1979.0,2.42503399818676e9,-1.06004131730364,0.731945829897979,50.6320536486202,49.8072294787018,2.13269e6
Jamaica,JAM,1980.0,2.67940945323903e9,-5.71415924592716,0.931826760834244,51.0402023841948,51.0674383524334,2.163045e6
Jamaica,JAM,1981.0,2.97906141237229e9,2.63944799408719,1.05053886348009,55.806591418719,47.1895079990202,2.197583e6
Jamaica,JAM,1982.0,3.29353328842483e9,2.06923162402566,1.11930091794885,48.6424281623825,38.0409371566553,2.235327e6
Jamaica,JAM,1983.0,3.61929412069144e9,1.90907840238164,1.24893959363468,43.0275103954197,35.6961042770677,2.273666e6
Jamaica,JAM,1984.0,2.37356695749214e9,-1.54234579969575,1.59632926059709,61.6103010441908,55.5783524192628,2.308947e6
Jamaica,JAM,1985.0,2.10022314971396e9,-2.94363557496608,2.00615648778079,65.69387404148,55.8611614962384,2.338638e6
Jamaica,JAM,1986.0,2.75456617620212e9,1.88258818544867,2.30919395679242,45.8865217148858,48.8429867272651,2.36172e6
Jamaica,JAM,1987.0,3.28698755171597e9,7.85035482690601,2.46281188513315,46.2674369130299,46.6017909703988,2.379279e6
Jamaica,JAM,1988.0,3.82831073497795e9,3.97430201540303,2.66640677439273,47.7863502648476,43.6311220853134,2.393534e6
Jamaica,JAM,1989.0,4.40497005883786e9,7.17330434565801,3.04849057390408,52.3979846346093,43.6122957901529,2.40772e6
Jamaica,JAM,1990.0,4.59222406737194e9,4.2005351147029,3.71794444234367,51.8769965364948,48.0631753995328,2.424242e6
